#section	characterInfo									
//ResourceFileID (info)	ResourceTypeName	Size	Ride Type	ride	Die Bsr	Die Effect	DamageBone	DamagePos	BloodType	Dead Effect
//기획쪽에서 만든 캐릭터 ID	핸들문서(사운드)에 있는 캐릭터 ID			탈것에 대한 설정	죽을때 바뀔 BSR	죽을때 나올 효과	데미지가 나올 위치(본)	본으로부터의 포지션(위치)	피 타입	죽을 때 효과

//Character_China										
-	SKILL_CH_FIRE_GONGUP_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GONGUP_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GONGUP_C	SHOT	1	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_gongup_effect_b.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
화염지공	SKILL_CH_FIRE_GANGGI_A	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_A	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_A	ACT_L	0	FALSE	none	none	0	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_ganggi_keep_a.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
화염신위	SKILL_CH_FIRE_GANGGI_B	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_B	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_B	ACT_L	0	FALSE	none	none	0	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_ganggi_keep_b.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
화염강기	SKILL_CH_FIRE_GANGGI_C	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GANGGI_C	ACT_L	0	FALSE	none	none	0	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_ganggi_keep_c.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
염화벽공 고탑	SKILL_CH_FIRE_HWABYEOK_A	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_A	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_A	ACT_L	0	FALSE	none	none	0	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_hwabyeok_keep_a.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
염화벽공 거산	SKILL_CH_FIRE_HWABYEOK_B	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_B	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_B	ACT_L	0	FALSE	none	none	0	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_hwabyeok_keep_a.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
염화벽공 요새	SKILL_CH_FIRE_HWABYEOK_C	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_HWABYEOK_C	ACT_L	0	FALSE	none	none	0	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_hwabyeok_keep_b.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
화시 폭염파	SKILL_CH_FIRE_GIGONGSUL_A	WAIT	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_ready_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	WAIT	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_wait_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	SHOT	1	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_shoot_a.efp	none	0,10,-10	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_A	SHOT	1	TRUE	none	none	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,200,200	0,0,0	false,0,0,0,0,false	skill\china\	fire_gigongsul_fire_a.efp	none	0,10,-10	none	0,10,0	none	0	none	skill\csk_bow_Pongmyeol_Fly.wav	none
열화 폭염파	SKILL_CH_FIRE_GIGONGSUL_B	WAIT	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_ready_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	WAIT	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_wait_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	SHOT	1	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_shoot_a.efp	none	0,10,-10	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_B	SHOT	1	TRUE	none	none	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,200,200	0,0,0	false,0,0,0,0,false	skill\china\	fire_gigongsul_fire_b.efp	none	0,10,-10	none	0,10,0	none	0	none	skill\csk_bow_Pongmyeol_Fly.wav	none
광폭 폭염파	SKILL_CH_FIRE_GIGONGSUL_C	WAIT	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_ready_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_C	WAIT	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_wait_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_FIRE_GIGONGSUL_C	SHOT	1	TRUE	none	none	0	0	0	0	1	0,0	AT_TARGET	MOV_STRAIGHT,0,225,225	0,0,0	false,0,0,0,0,false	skill\china\	fire_gigongsul_fire_c.efp	none	0,150,0	none	0,10,0	skill\china\fire_gigongsul_impact_a.efp	0	SCT_SHAKECAM_MOV1	skill\csk_bow_Pongmyeol_Fly.wav	none
//화탄 폭염파	SKILL_CH_FIRE_GIGONGSUL_D	WAIT	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_ready_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	WAIT	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_wait_a.efp	Bip01 L HandMid	0,0,3	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	SHOT	1	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	fire_attack_motion_shoot_a.efp	none	0,10,-10	none	0,0,0	none	0	none	none	none
//-	SKILL_CH_FIRE_GIGONGSUL_D	SHOT	1	TRUE	none	none	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,200,200	0,0,0	false,0,0,0,0,false	skill\china\	fire_gigongsul_fire_d.efp	none	0,10,-10	none	0,10,0	none	0	none	none	none
//Character_China_Skill_Water (기혈대법)																											
내가호흡법	SKILL_CH_WATER_SELFHEAL_A	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_A	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_A	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_hpheal_effect_a.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
내가기료술	SKILL_CH_WATER_SELFHEAL_B	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_B	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_B	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_hpheal_effect_a.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
내가요상술	SKILL_CH_WATER_SELFHEAL_C	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_C	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_hpheal_effect_b.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
내가원기술	SKILL_CH_WATER_SELFHEAL_D	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_D	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_D	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_D	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_SELFHEAL_D	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_hpheal_effect_b.efp	Bip01	0,0,0	none	0,0,0	none	0	none	none	none
추궁과혈 일성	SKILL_CH_WATER_CURE_A	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_A	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_A	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_A	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_cure_effect_a.efp	none	0,10,0	none	0,0,0	none	0	none	none	none
추궁과혈 이성	SKILL_CH_WATER_CURE_B	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_B	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_B	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_B	ACT_S	0	FALSE	none	none	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_cure_effect_a.efp	none	0,10,0	none	0,0,0	none	0	none	none	none
추궁과혈 삼성	SKILL_CH_WATER_CURE_C	READY	0	FALSE	none	none	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_assist_motion_wait.efp	none	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 L HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_C	READY	0	FALSE	none	none	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	water_motion_keep.efp	Bip01 R HandMid	0,0,0	none	0,0,0	none	0	none	none	none
-	SKILL_CH_WATER_CURE_C	SHOT	0	FALSE	none	none	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
